Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-04-10,6423.86,6423.86,6391.36,6391.36,5475438
2013-04-11,6418.98,6458.09,6411.21,6458.09,3768348
2013-04-12,6387.38,6390.03,6385.72,6390.03,2667939
2013-04-15,6318.98,6346.83,6299.92,6299.92,2959903
2013-04-17,6294.97,6294.97,6240.52,6240.52,7820371
2013-04-18,6260.43,6260.43,6160.57,6160.57,4244557
2013-04-19,6188.96,6239.69,6188.96,6239.69,4673139
2013-04-22,6251.11,6251.11,6180.72,6186.32,3601394
2013-04-23,6156.84,6215.82,6156.84,6215.82,10772267
2013-04-24,6167.83,6191.81,6127.43,6191.81,6798290
2013-04-25,6154.88,6173.24,6127.49,6127.49,5678378
2013-04-26,6156.35,6182.01,6156.35,6160.04,3501279
2013-04-29,6172.82,6178.53,6158.99,6178.53,1876177
2013-04-30,6130.89,6169.02,6130.89,6169.02,4894614
2013-05-02,6170.99,6170.99,6108.94,6108.94,5197440
2013-05-06,6155.5,6204.24,6155.5,6204.24,3924567
2013-05-07,6249.86,6293.81,6249.86,6255.13,6849544
2013-05-08,6309.73,6326.01,6269.57,6326.01,15433384
2013-05-09,6303.39,6303.39,6241.19,6241.19,5708356
2013-05-10,6235.71,6253.15,6235.71,6253.13,5317292
2013-05-13,6282.09,6334.47,6282.09,6334.47,4909625
2013-05-14,6327.21,6477.31,6327.21,6477.31,8548882
2013-05-15,6541.09,6560.58,6519.21,6560.58,10018706
2013-05-16,6563.96,6563.96,6531.57,6559.17,7569111
2013-05-17,6550.29,6562.17,6534.07,6534.07,4160530
2013-05-20,6569.56,6576.25,6512.75,6512.75,5532138
2013-05-21,6519.87,6519.87,6473.23,6473.23,10839686
2013-05-22,6469.5,6469.5,6465.32,6468.52,3953980
2013-05-23,6415.58,6494.42,6415.58,6494.42,4958151
2013-05-24,6492.5,6521.57,6492.5,6521.57,5560559
2013-05-27,6543.9,6663.79,6543.9,6663.79,3197561
2013-05-28,6724.66,6740.05,6709.39,6709.39,5153393
2013-05-29,6673.98,6676.16,6671.76,6671.76,6553164
2013-05-31,6648.82,6724.27,6648.82,6724.27,12895821
2013-06-03,6634.05,6634.05,6621.92,6621.92,5129167
2013-06-04,6673.04,6737.34,6673.04,6737.34,5493299
2013-06-05,6768.24,6768.24,6699.74,6699.74,8753222
2013-06-06,6713.07,6716.85,6713.07,6716.85,6082746
2013-06-07,6767.38,6847.02,6767.38,6847.02,6553435
2013-06-10,6937.26,6987.45,6937.26,6987.45,12160399
2013-06-11,6965.27,6965.27,6934.27,6939.96,6703322
2013-06-12,6956.95,6956.95,6925.73,6925.73,5866680
2013-06-13,6908.49,6942.33,6908.49,6920.17,13778279
2013-06-14,6952.45,6952.45,6940.89,6940.89,8816328
2013-06-17,6975.38,6975.38,6871.14,6872.58,9041719
2013-06-18,6889.78,6907.03,6889.78,6892.1,10137603
2013-06-19,6932.49,6932.49,6858.8,6858.8,6061672
2013-06-20,6716.87,6716.87,6611.14,6611.14,10939250
2013-06-21,6590.24,6609.96,6480.92,6480.92,17179397
2013-06-24,6537.29,6537.29,6510.55,6510.55,5044489
2013-06-25,6570.87,6591.16,6544.68,6544.68,7569855
2013-06-26,6528.87,6578.62,6468.61,6578.62,8931512
2013-06-27,6539.21,6539.21,6389.79,6412.05,8425008
2013-06-28,6485.03,6598.44,6485.03,6598.44,8066910
2013-07-01,6511.35,6562.04,6479.86,6479.86,4858696
2013-07-02,6463.78,6571.59,6463.78,6571.59,7079686
2013-07-03,6461.19,6461.19,6442,6442,9592905
2013-07-04,6435.8,6504.87,6435.8,6504.87,4742114
2013-07-05,6501.27,6501.27,6438.37,6438.37,4119361
2013-07-08,6456.78,6456.78,6390.13,6390.13,4300733
2013-07-09,6417.18,6417.18,6385.54,6385.54,4877747
2013-07-10,6443.68,6527.93,6443.68,6527.93,3531810
2013-07-11,6586.69,6602.82,6566.14,6602.82,4287143
2013-07-12,6660.15,6709.26,6660.15,6709.26,7146202
2013-07-15,6704.45,6759.32,6704.45,6759.32,3271014
2013-07-16,6768.53,6792.22,6768.53,6792.22,4543893
2013-07-17,6815.68,6850.07,6815.68,6850.07,4890384
2013-07-18,6786.04,6842.98,6786.04,6842.98,5630619
2013-07-19,6846.85,6906.83,6825.28,6906.83,4314968
2013-07-22,6924.59,6927.86,6918.23,6918.23,3880498
2013-07-23,6937.03,6951.13,6937.03,6950.9,5918603
2013-07-24,6951.22,6953.21,6919.33,6919.33,7657482
2013-07-25,6874.31,6951.65,6874.31,6951.65,7419579
2013-07-26,6954.4,6954.4,6928.85,6928.85,5329044
2013-07-29,6938.22,6953.53,6931.34,6931.34,1753131
2013-07-30,6972.55,7018.79,6972.55,7018.79,4401503
2013-07-31,7083.7,7142.75,7083.7,7133.06,11481030
2013-08-01,7203,7252.17,7203,7252.17,11002151
2013-08-02,7364.32,7371.22,7352.51,7371.22,10600317
2013-08-05,7367.39,7400,7367.39,7400,4310523
2013-08-06,7301.65,7301.65,7220.25,7220.25,7888811
2013-08-07,7238.38,7345.9,7238.38,7328.58,10350231
2013-08-08,7421.54,7457.25,7421.54,7439.07,6732746
