Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-02-20,3440.31,3440.31,3391.42,3391.42,10084936
2013-02-21,3385.01,3414.32,3363.96,3414.32,6134358
2013-02-22,3358.44,3375.17,3358.44,3358.98,5776343
2013-02-25,3339.74,3339.74,3297.38,3297.38,8976654
2013-02-26,3316.39,3331.59,3316.39,3331.59,7176092
2013-02-27,3397.82,3437.59,3397.82,3437.59,9639818
2013-02-28,3424.15,3424.65,3410.82,3410.82,6296160
2013-03-01,3427.28,3488.03,3427.28,3488.03,7250671
2013-03-04,3497.05,3497.05,3487.07,3491.34,7201590
2013-03-05,3506.29,3549.91,3506.29,3549.91,12722577
2013-03-06,3548.77,3563.81,3535.92,3535.92,11728973
2013-03-07,3539.21,3539.21,3515.15,3515.15,6778747
2013-03-08,3526.15,3556.76,3526.15,3550.78,3974849
2013-03-11,3537.56,3552.15,3537.45,3537.45,3484102
2013-03-12,3545.19,3562.36,3541.43,3562.36,3184911
2013-03-13,3585.56,3585.56,3537.29,3537.29,6684774
2013-03-14,3561.05,3650.74,3561.05,3622.98,24458311
2013-03-15,3669.31,3669.31,3616.07,3616.07,27429839
2013-03-18,3582.56,3582.56,3555.09,3558,9104931
2013-03-19,3491.28,3506.68,3491.28,3506.68,6562067
2013-03-20,3521.38,3521.38,3453.21,3453.21,4874317
2013-03-21,3455.83,3455.83,3443.55,3443.55,9317956
2013-03-22,3445.79,3448.58,3407.51,3407.51,13515355
2013-03-25,3433.92,3433.92,3325.51,3325.51,4496028
2013-03-26,3357.47,3357.47,3327.51,3351.03,7683110
2013-03-27,3381.67,3455.95,3381.67,3455.95,22528806
2013-03-28,3468.61,3468.61,3441.46,3441.46,27779601
2013-04-02,3451.75,3451.75,3413.77,3413.77,15835754
2013-04-03,3390.52,3410.26,3346.24,3410.26,22486516
2013-04-04,3405.92,3405.92,3368.72,3374.55,9995293
2013-04-05,3375.22,3421.18,3375.22,3421.18,8459886
2013-04-08,3465.69,3465.69,3413.86,3413.86,8992483
2013-04-09,3393.2,3393.2,3384.83,3384.83,4801666
2013-04-10,3402.12,3405.43,3381.43,3381.43,8194091
2013-04-11,3383.45,3429.5,3383.45,3429.5,7909714
2013-04-12,3409.26,3424.65,3394.02,3424.65,12190128
2013-04-15,3379.5,3379.5,3370.12,3370.12,6107503
2013-04-17,3285.54,3285.54,3264.92,3264.92,9621522
2013-04-18,3234.3,3252.4,3234.3,3237.49,9846241
2013-04-19,3241.93,3241.93,3222,3239.08,4947934
2013-04-22,3233.01,3242.13,3233.01,3233.68,3760469
2013-04-23,3230.9,3230.9,3206.69,3206.69,9453961
2013-04-24,3189.02,3235.2,3189.02,3235.2,5832927
2013-04-25,3236.09,3280.68,3235.57,3280.68,7115777
2013-04-26,3268.24,3269.15,3250.11,3250.11,4675638
2013-04-29,3264.07,3291.42,3264.07,3291.42,4882290
