Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-12-27,9629.14,9652.2,9629.14,9652.2,838045
2012-12-28,9656.44,9658.35,9633.68,9658.35,1061251
2013-01-02,9777.66,9921.97,9777.66,9921.97,907106
2013-01-03,9987.64,10094.78,9987.64,10094.78,1417148
2013-01-04,10006.49,10006.49,9912.6,9912.6,990252
2013-01-07,9806.53,9806.53,9645.1,9708.44,1122383
2013-01-08,9706.18,9706.18,9581.95,9581.95,948097
2013-01-09,9447.39,9455.43,9438.6,9438.6,578294
2013-01-10,9661.29,9661.29,9519.41,9519.41,3130172
2013-01-11,9652.95,9671.2,9652.95,9661.37,537001
2013-01-14,9744.7,9744.7,9632.92,9632.92,1338511
2013-01-15,9680.06,9680.06,9589.82,9589.82,1749619
2013-01-16,9442.32,9585.67,9442.32,9585.67,1179686
2013-01-17,9567.12,9567.12,9526.5,9526.5,1551730
2013-01-18,9552.89,9552.89,9467.33,9467.33,2561086
2013-01-21,9602.71,9638.58,9602.71,9638.58,1374363
2013-01-22,9671.95,9671.95,9637.1,9637.1,1155988
2013-01-23,9648.76,9648.76,9571.26,9571.26,850336
2013-01-24,9566.19,9616.48,9566.19,9616.48,1391379
2013-01-25,9596.65,9596.65,9574,9584.27,899957
2013-01-28,9547.01,9637.97,9547.01,9637.97,817903
2013-01-29,9611.28,9721.66,9611.28,9721.66,1228029
2013-01-30,9749.25,9749.25,9698.23,9698.23,1393780
2013-01-31,9647.83,9647.83,9542.35,9542.35,2156869
2013-02-01,9591.81,9595.31,9526.98,9526.98,938736
2013-02-04,9541.29,9541.29,9517.92,9517.92,1224637
2013-02-05,9483.32,9483.32,9446.5,9446.5,1689930
2013-02-06,9417.65,9417.65,9283.37,9305.49,2363912
2013-02-07,9286.24,9489.91,9286.24,9489.91,1512201
2013-02-08,9509.46,9528.31,9509.46,9518.26,1226250
2013-02-11,9574.27,9597.24,9562.94,9597.24,652141
2013-02-12,9717.31,9720.84,9702.97,9702.97,1541354
2013-02-13,9811.1,9817.76,9796.99,9817.76,2373345
2013-02-14,9741.51,9811.89,9741.51,9811.89,1096181
2013-02-15,9836.52,9866.63,9836.52,9866.63,1411896
2013-02-18,9946.71,9946.71,9871.08,9871.08,3761686
2013-02-19,9847.15,9847.15,9752.85,9780.83,2057533
2013-02-20,9772.2,9838.05,9772.2,9838.05,1570878
2013-02-21,9714.32,9932.48,9698.81,9932.48,1113359
2013-02-22,9784.41,9784.41,9704.15,9704.15,1121365
2013-02-25,9685.37,9695.47,9576.77,9576.77,716528
2013-02-26,9654.98,9654.98,9547.24,9547.24,911442
2013-02-27,9613.56,9722.11,9613.56,9722.11,1063380
2013-02-28,9806.03,9860.17,9806.03,9823.79,2848362
2013-03-01,9783.28,9993.64,9783.28,9993.64,1908540
2013-03-04,9905.08,10073.42,9905.08,10073.42,2987461
2013-03-05,10431.73,10459.06,10416.27,10416.27,5349332
2013-03-06,10490.2,10491.07,10488.94,10491.07,5235329
2013-03-07,10395.16,10479.3,10395.16,10479.3,875722
2013-03-08,10498.81,10543.3,10498.81,10535.58,1425309
2013-03-11,10477.47,10499.6,10477.47,10499.6,903067
2013-03-12,10563.62,10580.9,10526.48,10580.9,1943467
2013-03-13,10470.36,10512.11,10470.36,10501.2,3233468
2013-03-14,10552.57,10836.58,10552.57,10836.58,2728493
2013-03-15,10854.51,10913.82,10854.51,10913.82,5399367
2013-03-18,10881.98,10881.98,10689.79,10865.8,2548788
2013-03-19,10748.56,10796.97,10702.74,10702.74,1262149
2013-03-20,10646.11,10721.68,10646.11,10683.02,1074560
2013-03-21,10519.02,10579.99,10519.02,10554.19,3256927
2013-03-22,10415.33,10481.48,10306.4,10306.4,1794858
2013-03-25,10377.29,10417.88,10342.38,10342.38,1554545
2013-03-26,10230.17,10319.48,10230.17,10319.48,1627883
2013-03-27,10385.34,10385.34,10341.58,10341.58,2364101
2013-03-28,10348.49,10595.39,10348.49,10595.39,2652861
